state,city,bars__name,bars__image_url,bars__url,bars__rating,bars__location__address1,bars__location__address2,bars__location__address3,bars__location__city,bars__location__zip_code,bars__location__country,bars__location__state,bars__location__display_address__001,bars__location__display_address__002,bars__location__display_address__003,bars__location__display_address__004,bars__review_count
Florida,St. Petersburg,Cooper's Hawk Winery & Restaurant - Tampa,https://s3-media2.fl.yelpcdn.com/bphoto/YwMXv3PC8f77dGyYcKNJ5w/o.jpg,https://www.yelp.com/biz/coopers-hawk-winery-and-restaurant-tampa-tampa-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,4110 W Boy Scout Blvd,,,Tampa,33607,US,FL,4110 W Boy Scout Blvd,"Tampa, FL 33607",,,850
Florida,St. Petersburg,Roux,https://s3-media1.fl.yelpcdn.com/bphoto/dCz7lW7Y9ZNF7lpocyXKGg/o.jpg,https://www.yelp.com/biz/roux-tampa-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,4205 S MacDill Ave,null,,Tampa,33611,US,FL,4205 S MacDill Ave,"Tampa, FL 33611",,,828
Indiana,Fort Wayne,J K O'Donnell's Irish Ale House,https://s3-media3.fl.yelpcdn.com/bphoto/n8zROnBOa99yyevxTsP6XA/o.jpg,https://www.yelp.com/biz/j-k-o-donnells-irish-ale-house-fort-wayne?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,121 W Wayne St,,,Fort Wayne,46802,US,IN,121 W Wayne St,"Fort Wayne, IN 46802",,,149
Indiana,Fort Wayne,Cork'n Cleaver Restaurant,https://s3-media1.fl.yelpcdn.com/bphoto/igV-a_fSivWeQAjOXXIZWA/o.jpg,https://www.yelp.com/biz/corkn-cleaver-restaurant-fort-wayne-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,221 E Washington Ctr Rd,,,Fort Wayne,46825,US,IN,221 E Washington Ctr Rd,"Fort Wayne, IN 46825",,,148
Indiana,Fort Wayne,Dash-In,https://s3-media1.fl.yelpcdn.com/bphoto/ZN_zOYxNemaNkagRdLdeNQ/o.jpg,https://www.yelp.com/biz/dash-in-fort-wayne?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,814 S Calhoun St,,,Fort Wayne,46802,US,IN,814 S Calhoun St,"Fort Wayne, IN 46802",,,145
Indiana,Fort Wayne,Scotty's Brewhouse,https://s3-media3.fl.yelpcdn.com/bphoto/I38sYqc6PBS75Z4vHY-kEw/o.jpg,https://www.yelp.com/biz/scottys-brewhouse-fort-wayne?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,6282 W Jefferson Blvd,null,,Fort Wayne,46804,US,IN,6282 W Jefferson Blvd,"Fort Wayne, IN 46804",,,138
Indiana,Fort Wayne,Club Soda,https://s3-media2.fl.yelpcdn.com/bphoto/tzuttVcsxHE8SoBDIJaSsA/o.jpg,https://www.yelp.com/biz/club-soda-fort-wayne?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,235 E Superior St,,,Fort Wayne,46802,US,IN,235 E Superior St,"Fort Wayne, IN 46802",,,127
New Jersey,Jersey City,Taqueria Downtown,https://s3-media2.fl.yelpcdn.com/bphoto/9OJZv2F5qKAc-TGTZpafjg/o.jpg,https://www.yelp.com/biz/taqueria-downtown-jersey-city?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,236 Grove St,,,Jersey City,7302,US,NJ,236 Grove St,"Jersey City, NJ 07302",,,1579
New Jersey,Jersey City,Locanda Verde,https://s3-media3.fl.yelpcdn.com/bphoto/gaMeTVSZXGMOZUMwgWO7Fg/o.jpg,https://www.yelp.com/biz/locanda-verde-new-york?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,377 Greenwich St,,,New York,10013,US,NY,377 Greenwich St,"New York, NY 10013",,,1493
New Jersey,Jersey City,Adrienne's Pizzabar,https://s3-media4.fl.yelpcdn.com/bphoto/MOG8wpqkeYQxDslq7ospLw/o.jpg,https://www.yelp.com/biz/adriennes-pizzabar-new-york?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,54 Stone St,null,,New York,10004,US,NY,54 Stone St,"New York, NY 10004",,,1481
New Jersey,Jersey City,Frying Pan,https://s3-media3.fl.yelpcdn.com/bphoto/P5CQww6wy8tTLiXdXJsZ7g/o.jpg,https://www.yelp.com/biz/frying-pan-new-york?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,Pier 66 Maritime,,,New York,10001,US,NY,Pier 66 Maritime,"New York, NY 10001",,,1404
New Jersey,Jersey City,The Dead Rabbit,https://s3-media2.fl.yelpcdn.com/bphoto/_4T5R0HHhASROheby-TXDA/o.jpg,https://www.yelp.com/biz/the-dead-rabbit-new-york?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,30 Water St,,,New York,10004,US,NY,30 Water St,"New York, NY 10004",,,1328
Texas,Laredo,Palenque Grill Loop 20,https://s3-media4.fl.yelpcdn.com/bphoto/k0KwU75DpSXd7OocKBRYmA/o.jpg,https://www.yelp.com/biz/palenque-grill-loop-20-laredo?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,7220 NE Bob Bullock Lp,Ste 2,,Laredo,78041,US,TX,7220 NE Bob Bullock Lp,Ste 2,"Laredo, TX 78041",,109
Texas,Laredo,Lolitas Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/8b5LqeCyAIeU2eqfdMze6g/o.jpg,https://www.yelp.com/biz/lolitas-bistro-laredo?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,6950 McPherson Rd,Ste C,,Laredo,78041,US,TX,6950 McPherson Rd,Ste C,"Laredo, TX 78041",,81
Texas,Laredo,Border Foundry Restaurant & Bar,https://s3-media2.fl.yelpcdn.com/bphoto/qDiBEj4HIvrzSSNtTmfZFQ/o.jpg,https://www.yelp.com/biz/border-foundry-restaurant-and-bar-laredo?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,7718 McPherson Rd,"Bldg 2A, Ste 2",,Laredo,78045,US,TX,7718 McPherson Rd,"Bldg 2A, Ste 2","Laredo, TX 78045",,73
Texas,Laredo,Cosmos Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/u8QRkZY_I-UIMtXQROTdyQ/o.jpg,https://www.yelp.com/biz/cosmos-bar-and-grill-laredo?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,201 W Del Mar Blvd,Ste 8,,Laredo,78041,US,TX,201 W Del Mar Blvd,Ste 8,"Laredo, TX 78041",,44
Texas,Laredo,Tilted Kilt Pub & Eatery,https://s3-media3.fl.yelpcdn.com/bphoto/WaONJj_V95AQwwGTIxxQFg/o.jpg,https://www.yelp.com/biz/tilted-kilt-pub-and-eatery-laredo?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,2414 Jacaman Rd,,null,Laredo,78041,US,TX,2414 Jacaman Rd,"Laredo, TX 78041",,,28
Wisconsin,Madison,The Old Fashioned,https://s3-media2.fl.yelpcdn.com/bphoto/4gG5pDklFegQVUGfsGhdUA/o.jpg,https://www.yelp.com/biz/the-old-fashioned-madison?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,23 N Pinckney St,,,Madison,53703,US,WI,23 N Pinckney St,"Madison, WI 53703",,,1680
Wisconsin,Madison,Merchant,https://s3-media1.fl.yelpcdn.com/bphoto/K1rc0HNwaab--k6bVDAdug/o.jpg,https://www.yelp.com/biz/merchant-madison-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,121 S Pinckney St,,,Madison,53703,US,WI,121 S Pinckney St,"Madison, WI 53703",,,526
Wisconsin,Madison,Tornado Steak House,https://s3-media1.fl.yelpcdn.com/bphoto/DclhVZPciJ-dtNawdmMnfQ/o.jpg,https://www.yelp.com/biz/tornado-steak-house-madison?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,116 S Hamilton St,,,Madison,53703,US,WI,116 S Hamilton St,"Madison, WI 53703",,,492
Wisconsin,Madison,Sardine,https://s3-media4.fl.yelpcdn.com/bphoto/VnCOHCbhEIhAlcYqhI6yBw/o.jpg,https://www.yelp.com/biz/sardine-madison?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,617 Williamson St,,,Madison,53703,US,WI,617 Williamson St,"Madison, WI 53703",,,442
Wisconsin,Madison,DLUX,https://s3-media1.fl.yelpcdn.com/bphoto/Cn3xsjDNUKgW67d5mIYt6g/o.jpg,https://www.yelp.com/biz/dlux-madison?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,117 Martin Luther King Jr Blvd,,,Madison,53703,US,WI,117 Martin Luther King Jr Blvd,"Madison, WI 53703",,,423
Arizona,Scottsdale,Rehab Burger Therapy,https://s3-media2.fl.yelpcdn.com/bphoto/ebHtrdYiZiCs2cznJsssYw/o.jpg,https://www.yelp.com/biz/rehab-burger-therapy-scottsdale?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,7210 E 2nd St,,,Scottsdale,85251,US,AZ,7210 E 2nd St,"Scottsdale, AZ 85251",,,2086
Arizona,Scottsdale,The Mission Old Town,https://s3-media1.fl.yelpcdn.com/bphoto/HTZWGBk1MiwTJIp2AChreg/o.jpg,https://www.yelp.com/biz/the-mission-old-town-scottsdale?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3815 N Brown Ave,,,Scottsdale,85251,US,AZ,3815 N Brown Ave,"Scottsdale, AZ 85251",,,1922
Arizona,Scottsdale,Cornish Pasty,https://s3-media2.fl.yelpcdn.com/bphoto/AJN0Bvsn9IY-VVQnnHWoSA/o.jpg,https://www.yelp.com/biz/cornish-pasty-tempe-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,960 W University Dr,Ste 103,,Tempe,85281,US,AZ,960 W University Dr,Ste 103,"Tempe, AZ 85281",,1624
Arizona,Scottsdale,Hash Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/b4bz8utUDTJiVZGTSCQdwA/o.jpg,https://www.yelp.com/biz/hash-kitchen-scottsdale-5?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,8777 N Scottsdale Rd,null,,Scottsdale,85253,US,AZ,8777 N Scottsdale Rd,"Scottsdale, AZ 85253",,,1596
Arizona,Scottsdale,Postino Arcadia,https://s3-media2.fl.yelpcdn.com/bphoto/h2Nf26KCKc1TRwSN7o_0rA/o.jpg,https://www.yelp.com/biz/postino-arcadia-phoenix?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,3939 E Campbell Ave,,,Phoenix,85018,US,AZ,3939 E Campbell Ave,"Phoenix, AZ 85018",,,1255
Texas,Lubbock,The Funky Door Bistro & Wine Room,https://s3-media2.fl.yelpcdn.com/bphoto/_Nb3I5Q4z4utMny2x5v_Tg/o.jpg,https://www.yelp.com/biz/the-funky-door-bistro-and-wine-room-lubbock?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,6801 Milwaukee Ave,,,Lubbock,79424,US,TX,6801 Milwaukee Ave,"Lubbock, TX 79424",,,340
Texas,Lubbock,The West Table,https://s3-media2.fl.yelpcdn.com/bphoto/CSVk6qIza9rr8kh-Ogs4Mg/o.jpg,https://www.yelp.com/biz/the-west-table-lubbock?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,1204 Broadway,Ste 103,,Lubbock,79401,US,TX,1204 Broadway,Ste 103,"Lubbock, TX 79401",,203
Texas,Lubbock,Teddy Jack's Hub City Grill,https://s3-media1.fl.yelpcdn.com/bphoto/ifmAUlQAfkrIBDENf9joVw/o.jpg,https://www.yelp.com/biz/teddy-jacks-hub-city-grill-lubbock-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,7205 Milwaukee Ave,,,Lubbock,79424,US,TX,7205 Milwaukee Ave,"Lubbock, TX 79424",,,133
Texas,Lubbock,Twisted Root Burger Co - Lubbock,https://s3-media2.fl.yelpcdn.com/bphoto/h2yUh2TFCtS7L3Kw_s8nIQ/o.jpg,https://www.yelp.com/biz/twisted-root-burger-co-lubbock-lubbock?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,Loop 289 N Slide Rd,,,Lubbock,79416,US,TX,Loop 289 N Slide Rd,"Lubbock, TX 79416",,,133
Texas,Lubbock,World of Beer,https://s3-media4.fl.yelpcdn.com/bphoto/y6Yw7nf4jIvQnDIeh9I87w/o.jpg,https://www.yelp.com/biz/world-of-beer-lubbock?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,2.5,2910 W Loop 289,null,null,Lubbock,79407,US,TX,2910 W Loop 289,"Lubbock, TX 79407",,,131
Arizona,Chandler,Cornish Pasty,https://s3-media2.fl.yelpcdn.com/bphoto/AJN0Bvsn9IY-VVQnnHWoSA/o.jpg,https://www.yelp.com/biz/cornish-pasty-tempe-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,960 W University Dr,Ste 103,,Tempe,85281,US,AZ,960 W University Dr,Ste 103,"Tempe, AZ 85281",,1624
Arizona,Chandler,House of Tricks,https://s3-media4.fl.yelpcdn.com/bphoto/a1PEt89FL-25U9Uq_6Ud4w/o.jpg,https://www.yelp.com/biz/house-of-tricks-tempe?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,114 E 7th St,,,Tempe,85281,US,AZ,114 E 7th St,"Tempe, AZ 85281",,,1023
Arizona,Chandler,Postino East,https://s3-media1.fl.yelpcdn.com/bphoto/Fu2h1wep0maN6p6R2XmcwA/o.jpg,https://www.yelp.com/biz/postino-east-gilbert?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,302 N Gilbert Rd,,,Gilbert,85234,US,AZ,302 N Gilbert Rd,"Gilbert, AZ 85234",,,974
Arizona,Chandler,The Perch Brewery,https://s3-media1.fl.yelpcdn.com/bphoto/RuxAbxzhfZZQXG7VLzY47g/o.jpg,https://www.yelp.com/biz/the-perch-brewery-chandler?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,232 S Wall St,,,Chandler,85225,US,AZ,232 S Wall St,"Chandler, AZ 85225",,,947
Arizona,Chandler,Bitter & Twisted Cocktail Parlour,https://s3-media3.fl.yelpcdn.com/bphoto/3tIS4cnfnyZWOLuzUdHlwQ/o.jpg,https://www.yelp.com/biz/bitter-and-twisted-cocktail-parlour-phoenix?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,1 W Jefferson St,,,Phoenix,85003,US,AZ,1 W Jefferson St,"Phoenix, AZ 85003",,,928
Nevada,Reno,Golden Flower Vietnamese,https://s3-media2.fl.yelpcdn.com/bphoto/EUUmveLqpuF7EEpn_lgbPA/o.jpg,https://www.yelp.com/biz/golden-flower-vietnamese-reno?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,205 W 5th St,,,Reno,89503,US,NV,205 W 5th St,"Reno, NV 89503",,,834
Nevada,Reno,Gar Woods Grill & Pier,https://s3-media1.fl.yelpcdn.com/bphoto/Tti7PtUmyFts5IyiVK9IeQ/o.jpg,https://www.yelp.com/biz/gar-woods-grill-and-pier-carnelian-bay?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,5000 N Lake Blvd,,,Carnelian Bay,96140,US,CA,5000 N Lake Blvd,"Carnelian Bay, CA 96140",,,774
Nevada,Reno,Wild River Grille,https://s3-media1.fl.yelpcdn.com/bphoto/qPRsnGYTr6y85bZJRYIeMg/o.jpg,https://www.yelp.com/biz/wild-river-grille-reno?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,17 S Virginia St,Ste 180,,Reno,89501,US,NV,17 S Virginia St,Ste 180,"Reno, NV 89501",,772
Nevada,Reno,The Stone House Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/W8j_RWDMV7DQuzkL8eMNCQ/o.jpg,https://www.yelp.com/biz/the-stone-house-cafe-reno-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1907 S Arlington Ave,,,Reno,89509,US,NV,1907 S Arlington Ave,"Reno, NV 89509",,,720
Nevada,Reno,Midtown Eats,https://s3-media4.fl.yelpcdn.com/bphoto/3Np6zsEYq1uMWKp81K7dPw/o.jpg,https://www.yelp.com/biz/midtown-eats-reno-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,18 Cheney St,,null,Reno,89501,US,NV,18 Cheney St,"Reno, NV 89501",,,720
New York,Buffalo,Anchor Bar,https://s3-media3.fl.yelpcdn.com/bphoto/EIt1VpCKsDT5E2E5CRbY8w/o.jpg,https://www.yelp.com/biz/anchor-bar-buffalo?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,1047 Main St,,,Buffalo,14209,US,NY,1047 Main St,"Buffalo, NY 14209",,,1565
New York,Buffalo,Duff's Famous Wings,https://s3-media1.fl.yelpcdn.com/bphoto/uzy58g5x7yJnMh_IQLxtUw/o.jpg,https://www.yelp.com/biz/duffs-famous-wings-buffalo?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3651 Sheridan Dr,,,Buffalo,14226,US,NY,3651 Sheridan Dr,"Buffalo, NY 14226",,,1087
New York,Buffalo,The Griffon Gastropub,https://s3-media3.fl.yelpcdn.com/bphoto/bbmxXJbu7wtv_kAJlI8Ilg/o.jpg,https://www.yelp.com/biz/the-griffon-gastropub-niagara-falls?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,2470 Military Rd,,,Niagara Falls,14304,US,NY,2470 Military Rd,"Niagara Falls, NY 14304",,,654
New York,Buffalo,716 Food and Sport,https://s3-media2.fl.yelpcdn.com/bphoto/4glI6c5wbMLG978OoESXyA/o.jpg,https://www.yelp.com/biz/716-food-and-sport-buffalo?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3,716 Scott St,,,Buffalo,14203,US,NY,716 Scott St,"Buffalo, NY 14203",,,525
New York,Buffalo,Pearl Street Grill & Brewery,https://s3-media4.fl.yelpcdn.com/bphoto/TYwNh0oulzQg0WAXuXJRng/o.jpg,https://www.yelp.com/biz/pearl-street-grill-and-brewery-buffalo-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,3.5,76 Pearl St,,,Buffalo,14202,US,NY,76 Pearl St,"Buffalo, NY 14202",,,510
Arizona,Glendale,Rehab Burger Therapy,https://s3-media2.fl.yelpcdn.com/bphoto/ebHtrdYiZiCs2cznJsssYw/o.jpg,https://www.yelp.com/biz/rehab-burger-therapy-scottsdale?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,7210 E 2nd St,,,Scottsdale,85251,US,AZ,7210 E 2nd St,"Scottsdale, AZ 85251",,,2086
Arizona,Glendale,The Mission Old Town,https://s3-media1.fl.yelpcdn.com/bphoto/HTZWGBk1MiwTJIp2AChreg/o.jpg,https://www.yelp.com/biz/the-mission-old-town-scottsdale?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3815 N Brown Ave,,,Scottsdale,85251,US,AZ,3815 N Brown Ave,"Scottsdale, AZ 85251",,,1922
Arizona,Glendale,Cornish Pasty,https://s3-media2.fl.yelpcdn.com/bphoto/AJN0Bvsn9IY-VVQnnHWoSA/o.jpg,https://www.yelp.com/biz/cornish-pasty-tempe-2?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,960 W University Dr,Ste 103,,Tempe,85281,US,AZ,960 W University Dr,Ste 103,"Tempe, AZ 85281",,1624
Arizona,Glendale,Hash Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/b4bz8utUDTJiVZGTSCQdwA/o.jpg,https://www.yelp.com/biz/hash-kitchen-scottsdale-5?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,8777 N Scottsdale Rd,null,,Scottsdale,85253,US,AZ,8777 N Scottsdale Rd,"Scottsdale, AZ 85253",,,1596
Arizona,Glendale,Postino Arcadia,https://s3-media2.fl.yelpcdn.com/bphoto/h2Nf26KCKc1TRwSN7o_0rA/o.jpg,https://www.yelp.com/biz/postino-arcadia-phoenix?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4.5,3939 E Campbell Ave,,,Phoenix,85018,US,AZ,3939 E Campbell Ave,"Phoenix, AZ 85018",,,1255
Nevada,North Las Vegas,Bouchon,https://s3-media2.fl.yelpcdn.com/bphoto/PoRQoUSQ4r31OCfOC36RpQ/o.jpg,https://www.yelp.com/biz/bouchon-las-vegas-3?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,3355 Las Vegas Blvd S,"Venezia Tower, 10th floor",,Las Vegas,89109,US,NV,3355 Las Vegas Blvd S,"Venezia Tower, 10th floor","Las Vegas, NV 89109",,3870
Nevada,North Las Vegas,The Peppermill Restaurant & Fireside Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/VQw_M-5qUSvqlZC_mi1oFQ/o.jpg,https://www.yelp.com/biz/the-peppermill-restaurant-and-fireside-lounge-las-vegas?adjust_creative=BpXhmQxwiLhi-ASFk8Yztw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=BpXhmQxwiLhi-ASFk8Yztw,4,2985 Las Vegas Blvd S,,,Las Vegas,89109,US,NV,2985 Las Vegas Blvd S,"Las Vegas, NV 89109",,,3284
